,sales,MoM,YoY
,Manhattan,,
,All Upper East Side,,
,All,,
2007-03,893320.2310468142,0.004340149592175324,0.005941941309107968
2007-04,901771.3309611396,0.009460325223377364,0.0138095843164876
2007-05,918132.899414196,0.018143810843507024,0.02962441369743618
2007-06,931285.4130671575,0.014325283040563352,0.037745413971741026
2007-07,944943.4814744925,0.014665824478397704,0.05767010569688824
2007-08,945250.2987603474,0.0003246937958407692,0.054062575825003956
2007-09,957348.6611219022,0.012799109799194186,0.05641631422890381
2007-10,961087.5927995407,0.0039055067703932522,0.07018334935855064
2007-11,959356.4787205213,-0.0018012032326594207,0.07135692723937037
2007-12,961511.8652124108,0.0022467003034827293,0.0922717666970363
2008-01,948973.7814228961,-0.01303996782894079,0.06261589968728343
2008-02,953505.2372630739,0.004775111735314086,0.072004819041799
2008-03,956111.9532559925,0.00273382451511317,0.07029027220798234
2008-04,976399.6897455212,0.021218996813542335,0.08275751980808699
2008-05,988281.3557350447,0.012168854736752666,0.07640337947328324
2008-06,973987.8404543927,-0.014463002056758434,0.04585321190267133
2008-07,973951.4717665041,-3.733998144339612e-05,0.030698122015453855
2008-08,977332.211819091,0.003471158626060733,0.03394012474877561
2008-09,971624.2866981417,-0.005840312078044807,0.014911626407363654
2008-10,956699.0376421692,-0.015361132137498124,-0.004566238488823093
2008-11,948484.8217234389,-0.008585997890177222,-0.011332239098006403
2008-12,934055.0400484431,-0.015213508265505271,-0.02855588803150344
2009-01,910353.4808899262,-0.02537490634094508,-0.040696909955786564
2009-02,893513.6161362841,-0.018498160447719902,-0.06291692880365174
2009-03,890045.8098149108,-0.0038810895085950037,-0.0690987527308875
2009-04,859630.536057644,-0.034172705968462114,-0.1195915514048459
2009-05,842444.1214018316,-0.019992792176312335,-0.1475665138140192
2009-06,827925.2144675707,-0.017234267015955207,-0.14996350048752127
2009-07,810411.1147087174,-0.0211542050571758,-0.16791427683882998
2009-08,803545.214647862,-0.00847211981208229,-0.17781773185165195
2009-09,809705.6521431112,0.0076665723134807795,-0.16664737262309126
2009-10,816804.9915133772,0.008767802659491952,-0.14622576236050955
2009-11,811699.5782813018,-0.006250467718881159,-0.14421447798562792
2009-12,816332.5710260328,0.005707767835164912,-0.12603376029779234
2010-01,815263.9517827883,-0.0013090488866582817,-0.10445341408941733
2010-02,820559.7282212459,0.00649578142990026,-0.08164832252977194
2010-03,826869.36309493,0.007689427907169755,-0.0709811180765163
2010-04,835143.8700855658,0.010007030566067776,-0.02848510487351541
2010-05,830521.0813982821,-0.005535320144073097,-0.014152914953824536
2010-06,832667.931201384,0.002584943177465826,0.005728436156958283
2010-07,809721.2047265454,-0.027558076413163657,-0.0008513086378634238
2010-08,816326.8046171467,0.00815786946425856,0.015906497526571695
2010-09,820158.0338224851,0.004693254201220576,0.012908865896772204
2010-10,831869.6848599467,0.014279749212328552,0.018443439380380955
2010-11,836477.7368459535,0.005539391649766134,0.030526267633546267
2010-12,811719.1274781068,-0.029598647133397993,-0.005651426528439862
2011-01,819534.1022435579,0.00962768339552511,0.005237752081926228
2011-02,823360.021794069,0.004668407989413925,0.0034126626941506366
2011-03,824306.1686004321,0.001149128912406372,-0.0030998784196138995
2011-04,815665.5872717085,-0.010482247565117953,-0.02332326621982106
2011-05,820395.7211337953,0.005799109262299984,-0.012191575254705711
2011-06,825718.645743154,0.006488240336020246,-0.008345806530826172
2011-07,825579.2688215199,-0.00016879468854502644,0.019584597763288247
2011-08,806728.6412865871,-0.02283321329257859,-0.011757746133377434
2011-09,809514.3378606718,0.003453077567249885,-0.012977615926294872
2011-10,808974.6002117408,-0.0006667425438781072,-0.027522441393041608
2011-11,816896.2905547589,0.009792260895391092,-0.023409405210267797
2011-12,828929.1835955054,0.014730013074946147,0.021201984202180668
2012-01,819031.8677669616,-0.011939881022904664,-0.0006128292589917539
2012-02,806142.9561949805,-0.01573676444009664,-0.020910737883014008
2012-03,813604.1891740861,0.00925547128058124,-0.012983015090760053
2012-04,809701.24062988,-0.00479710969552416,-0.0073122450363248825
2012-05,825169.3983465952,0.019103537132637127,0.005818749525171363
2012-06,820348.3399406004,-0.00584250750894888,-0.006503796214654023
2012-07,832479.7959832883,0.014788176500200256,0.00835840654237674
2012-08,842918.9761825851,0.012539860125934332,0.044860604971556306
2012-09,834485.6209011001,-0.010004941779431786,0.03084723997158667
2012-10,832972.2568016642,-0.0018135292706442652,0.029664289315934456
2012-11,834215.7130737667,0.001492794342127235,0.021201494876719407
2012-12,850704.2692441526,0.01976533876307829,0.026268933558590613
2013-01,840051.0797752609,-0.012522788299107801,0.025663484945471993
2013-02,835814.1195159788,-0.005043693605412125,0.036806329563489726
2013-03,851374.1692499126,0.01861663899976307,0.04642304031665323
2013-04,857784.1672347136,0.007529002190010514,0.05938354073340557
2013-05,869049.0152687962,0.01313249703640218,0.053176495650618216
2013-06,877976.2603252995,0.010272429862591803,0.0702481099539638
2013-07,884235.5737271904,0.007129251307514517,0.062170611219183325
